Fund Name,Date,Name of Stock,Type,CUSIP,Value,Shares
ADVANCE_CAPITAL_I_INC,2012-08-09,PETSMART INC.,COMMON STOCK,716768106,798,11700
ADVANCE_CAPITAL_I_INC,2012-08-09,PFIZER INC.,COMMON STOCK,717081103,1191,51800
ADVANCE_CAPITAL_I_INC,2012-08-09,PROCTOR & GAMBLE,COMMON STOCK,742718109,1948,31800
ADVANCE_CAPITAL_I_INC,2012-08-09,POLARIS INDUSTRIES,COMMON STOCK,731068102,500,7000
ADVANCE_CAPITAL_I_INC,2012-08-09,PACKAGING CORP OF AM,COMMON STOCK,695156109,299,10600
ADVANCE_CAPITAL_I_INC,2012-08-09,POLYCOM,COMMON STOCK,73172K104,201,19100
ADVANCE_CAPITAL_I_INC,2012-08-09,PNC BANK CORPORATION,COMMON STOCK,693475105,489,8000
ADVANCE_CAPITAL_I_INC,2012-08-09,PANERA BREAD CO,COMMON STOCK,69840W108,432,3100
ADVANCE_CAPITAL_I_INC,2012-08-09,PPG INDS INC.,COMMON STOCK,693506107,478,4500
ADVANCE_CAPITAL_I_INC,2012-08-09,PPL CORPORATION,COMMON STOCK,69351T106,598,21500
ADVANCE_CAPITAL_I_INC,2012-08-09,PERRIGO COMPANY,COMMON STOCK,714290103,719,6100
ADVANCE_CAPITAL_I_INC,2012-08-09,PVH CORP,COMMON STOCK,693656100,560,7200
ADVANCE_CAPITAL_I_INC,2012-08-09,PLAINS EXPLORATION,COMMON STOCK,726505100,475,13500
ADVANCE_CAPITAL_I_INC,2012-08-09,QUALCOMM INC,COMMON STOCK,747525103,624,11200
ADVANCE_CAPITAL_I_INC,2012-08-09,RALCORP HOLDINGS COR,COMMON STOCK,751028101,220,3300
ADVANCE_CAPITAL_I_INC,2012-08-09,REYNOLDS AMERICAN,COMMON STOCK,761713106,552,12300
ADVANCE_CAPITAL_I_INC,2012-08-09,RACKSPACE HOSTING,COMMON STOCK,750086100,483,11000
ADVANCE_CAPITAL_I_INC,2012-08-09,REGAL BELOIT CORP,COMMON STOCK,758750103,280,4500
ADVANCE_CAPITAL_I_INC,2012-08-09,RENT-A-CENTER INC,COMMON STOCK,76009N100,216,6400
ADVANCE_CAPITAL_I_INC,2012-08-09,EVEREST REINSURANCE,COMMON STOCK,G3223R108,569,5500
ADVANCE_CAPITAL_I_INC,2012-08-09,REGENERON PHARMACEUT,COMMON STOCK,75886F107,697,6100
ADVANCE_CAPITAL_I_INC,2012-08-09,REINSURANCE GROUPAMER INC,COMMON STOCK,759351604,585,11000
ADVANCE_CAPITAL_I_INC,2012-08-09,"RAYMOND JAMES FINANCIAL, INC.",COMMON STOCK,754730109,394,11500
ADVANCE_CAPITAL_I_INC,2012-08-09,ROCK-TENN CO,COMMON STOCK,772739207,409,7500
ADVANCE_CAPITAL_I_INC,2012-08-09,RESMED INC.,COMMON STOCK,761152107,465,14900
ADVANCE_CAPITAL_I_INC,2012-08-09,ROVI CORP,COMMON STOCK,779376102,218,11100
ADVANCE_CAPITAL_I_INC,2012-08-09,RPM INTERNATIONALINC,COMMON STOCK,749685103,367,13500
ADVANCE_CAPITAL_I_INC,2012-08-09,RELIANCE STEEL & ALU,COMMON STOCK,759509102,389,7700
ADVANCE_CAPITAL_I_INC,2012-08-09,RAYTHEON CO,COMMON STOCK,755111507,656,11600
ADVANCE_CAPITAL_I_INC,2012-08-09,RAYONIER INC,COMMON STOCK,754907103,579,12900
ADVANCE_CAPITAL_I_INC,2012-08-09,SIGNATURE BANK,COMMON STOCK,82669G104,299,4900
ADVANCE_CAPITAL_I_INC,2012-08-09,SERVICE CORP INTL,COMMON STOCK,817565104,283,22900
ADVANCE_CAPITAL_I_INC,2012-08-09,SEI CORPORATION,COMMON STOCK,784117103,434,21800
ADVANCE_CAPITAL_I_INC,2012-08-09,SMITHFIELD FOODS INC,COMMON STOCK,832248108,359,16600
ADVANCE_CAPITAL_I_INC,2012-08-09,SL GREEN REALTY CORP,COMMON STOCK,78440X101,714,8900
ADVANCE_CAPITAL_I_INC,2012-08-09,SILGAN HOLDINGS INC,COMMON STOCK,827048109,222,5200
ADVANCE_CAPITAL_I_INC,2012-08-09,SOLERA HOLDINGS INC,COMMON STOCK,83421A104,821,19650
ADVANCE_CAPITAL_I_INC,2012-08-09,SM ENERGY CO,COMMON STOCK,78454L100,324,6600
ADVANCE_CAPITAL_I_INC,2012-08-09,SENIOR HOUSING PROP,COMMON STOCK,81721M109,375,16800
ADVANCE_CAPITAL_I_INC,2012-08-09,"SYNOPSYS, INC.*",COMMON STOCK,871607107,444,15100
ADVANCE_CAPITAL_I_INC,2012-08-09,SUPERIOR ENERGY SERV,COMMON STOCK,868157108,346,17100
ADVANCE_CAPITAL_I_INC,2012-08-09,SPX CORPCOM,COMMON STOCK,784635104,359,5500
ADVANCE_CAPITAL_I_INC,2012-08-09,QUESTAR CORP,COMMON STOCK,748356102,503,24100
ADVANCE_CAPITAL_I_INC,2012-08-09,SKYWORKS SOLUTIONS I,COMMON STOCK,83088M102,541,19800
ADVANCE_CAPITAL_I_INC,2012-08-09,STRYKER CORPORATION,COMMON STOCK,863667101,479,8700
ADVANCE_CAPITAL_I_INC,2012-08-09,SYMANTEC CORPORATION,COMMON STOCK,871503108,307,21035
ADVANCE_CAPITAL_I_INC,2012-08-09,AT&T,COMMON STOCK,00206R102,2863,80300
ADVANCE_CAPITAL_I_INC,2012-08-09,TAUBMAN CENTERS INC,COMMON STOCK,876664103,471,6100
ADVANCE_CAPITAL_I_INC,2012-08-09,TORONTO DOMINION,COMMON STOCK,891160509,641,8200
ADVANCE_CAPITAL_I_INC,2012-08-09,TERADATA CORPORATION,COMMON STOCK,88076W103,868,12050
ADVANCE_CAPITAL_I_INC,2012-08-09,TECH DATA CORPCOM,COMMON STOCK,878237106,217,4500
ADVANCE_CAPITAL_I_INC,2012-08-09,TECHNE CORP.,COMMON STOCK,878377100,297,4000
ADVANCE_CAPITAL_I_INC,2012-08-09,TEVA PHARMACEUTICAL,COMMON STOCK,881624209,319,8100
ADVANCE_CAPITAL_I_INC,2012-08-09,TRIUMPH GROUP INCCOM,COMMON STOCK,896818101,253,4500
ADVANCE_CAPITAL_I_INC,2012-08-09,TARGET CORP.,COMMON STOCK,87612E106,1030,17700
ADVANCE_CAPITAL_I_INC,2012-08-09,TIBCO SOFTWARE INC,COMMON STOCK,88632Q103,515,17200
ADVANCE_CAPITAL_I_INC,2012-08-09,"TJX COMPANIES, INC.",COMMON STOCK,872540109,489,11400
ADVANCE_CAPITAL_I_INC,2012-08-09,TIMKEN CO,COMMON STOCK,887389104,398,8700
ADVANCE_CAPITAL_I_INC,2012-08-09,TRIMBLE NAVIGATION,COMMON STOCK,896239100,603,13100
ADVANCE_CAPITAL_I_INC,2012-08-09,TRINITY INDS INC,COMMON STOCK,896522109,210,8400
ADVANCE_CAPITAL_I_INC,2012-08-09,ST PAUL TRAVELERS CO,COMMON STOCK,89417E109,664,10400
ADVANCE_CAPITAL_I_INC,2012-08-09,TRW AUTOMOTIVE HOLDINGS CO,COMMON STOCK,87264S106,827,22500
ADVANCE_CAPITAL_I_INC,2012-08-09,TRACTOR SUPPLY CO,COMMON STOCK,892356106,1138,13700
ADVANCE_CAPITAL_I_INC,2012-08-09,TUPPERWARE BRANDS,COMMON STOCK,899896104,917,16750
ADVANCE_CAPITAL_I_INC,2012-08-09,TOWERS WATSON & CO,COMMON STOCK,891894107,329,5500
ADVANCE_CAPITAL_I_INC,2012-08-09,TW TELECOM INC,COMMON STOCK,87311L104,398,15500
ADVANCE_CAPITAL_I_INC,2012-08-09,TIME WARNER INC,COMMON STOCK,887317303,662,17200
ADVANCE_CAPITAL_I_INC,2012-08-09,TEXAS INSTRUMENTS,COMMON STOCK,882508104,462,16100
ADVANCE_CAPITAL_I_INC,2012-08-09,UNDER ARMOUR INC,COMMON STOCK,904311107,359,3800
ADVANCE_CAPITAL_I_INC,2012-08-09,UDR INCCOM,COMMON STOCK,902653104,605,23400
ADVANCE_CAPITAL_I_INC,2012-08-09,UGI HOLDING CORPCOM,COMMON STOCK,902681105,462,15700
ADVANCE_CAPITAL_I_INC,2012-08-09,UNIVERSAL HEALTH SVS,COMMON STOCK,913903100,626,14500
ADVANCE_CAPITAL_I_INC,2012-08-09,UNITEDHEALTH GROUP I,COMMON STOCK,91324P102,819,14000
ADVANCE_CAPITAL_I_INC,2012-08-09,UNUM PROVIDENT CORP,COMMON STOCK,91529Y106,300,15700
ADVANCE_CAPITAL_I_INC,2012-08-09,UNIT CORP,COMMON STOCK,909218109,218,5900
ADVANCE_CAPITAL_I_INC,2012-08-09,UPS,COMMON STOCK,911312106,417,5300
ADVANCE_CAPITAL_I_INC,2012-08-09,UNITED RENTALS INC.,COMMON STOCK,911363109,289,8500
ADVANCE_CAPITAL_I_INC,2012-08-09,U.S. BANCORP,COMMON STOCK,902973304,698,21700
ADVANCE_CAPITAL_I_INC,2012-08-09,UNITED THERAPEUTICS,COMMON STOCK,91307C102,400,8100
ADVANCE_CAPITAL_I_INC,2012-08-09,UTI WORLDWIDE INC.,COMMON STOCK,G87210103,162,11100
ADVANCE_CAPITAL_I_INC,2012-08-09,UNITED TECHNOLOGIESCORPORATION,COMMON STOCK,913017109,642,8500
ADVANCE_CAPITAL_I_INC,2012-08-09,VISA INC,COMMON STOCK,92826C839,729,5900
ADVANCE_CAPITAL_I_INC,2012-08-09,VALSPAR CORPORATION,COMMON STOCK,920355104,504,9600
ADVANCE_CAPITAL_I_INC,2012-08-09,VALERO ENERGY CORP,COMMON STOCK,91913Y100,242,10000
ADVANCE_CAPITAL_I_INC,2012-08-09,VALMONT INDUSTRIES,COMMON STOCK,920253101,278,2300
ADVANCE_CAPITAL_I_INC,2012-08-09,VODAFONE GROUP PLC,COMMON STOCK,92857W209,421,14930
ADVANCE_CAPITAL_I_INC,2012-08-09,VERTEX PHARMA.,COMMON STOCK,92532F100,951,17000
ADVANCE_CAPITAL_I_INC,2012-08-09,VERIZON COMM,COMMON STOCK,92343V104,853,19200
ADVANCE_CAPITAL_I_INC,2012-08-09,WABTEC,COMMON STOCK,929740108,406,5200
ADVANCE_CAPITAL_I_INC,2012-08-09,WALGREEN CO,COMMON STOCK,931422109,302,10200
ADVANCE_CAPITAL_I_INC,2012-08-09,WASTE CONNECTIONS,COMMON STOCK,941053100,996,33300
ADVANCE_CAPITAL_I_INC,2012-08-09,WADDEL & REED FINANCIAL CLASS A,COMMON STOCK,930059100,279,9200
ADVANCE_CAPITAL_I_INC,2012-08-09,WELLS FARGO,COMMON STOCK,949746101,1301,38900
ADVANCE_CAPITAL_I_INC,2012-08-09,WAL-MART,COMMON STOCK,931142103,978,14024
ADVANCE_CAPITAL_I_INC,2012-08-09,WESTAR ENERGY INC,COMMON STOCK,95709T100,509,17000
ADVANCE_CAPITAL_I_INC,2012-08-09,WR BERKLEY CORP,COMMON STOCK,084423102,455,11700
ADVANCE_CAPITAL_I_INC,2012-08-09,"WILLIAMS-SONOMA, INC..*",COMMON STOCK,969904101,378,10800
ADVANCE_CAPITAL_I_INC,2012-08-09,AQUA AMERICA INC.,COMMON STOCK,03836W103,494,19800
ADVANCE_CAPITAL_I_INC,2012-08-09,WESTERN UNION,COMMON STOCK,959802109,608,36100
ADVANCE_CAPITAL_I_INC,2012-08-09,WOODWARD INC.,COMMON STOCK,980745103,248,6300
ADVANCE_CAPITAL_I_INC,2012-08-09,WRIGHT EXPRESS CORP,COMMON STOCK,98233Q105,617,10000
ADVANCE_CAPITAL_I_INC,2012-08-09,CIMAREX ENERGY CO,COMMON STOCK,171798101,496,9000
ADVANCE_CAPITAL_I_INC,2012-08-09,EXXON MOBIL CORP.,COMMON STOCK,30231G102,3183,37203
ADVANCE_CAPITAL_I_INC,2012-08-09,XEROX CORP,COMMON STOCK,984121103,519,65900
ADVANCE_CAPITAL_I_INC,2012-08-09,ZEBRA TECHNOLOGIES,COMMON STOCK,989207105,244,7100
ADVANCE_CAPITAL_I_INC,2012-05-15,AARONS INC,COMMON STOCK,002535300,238,9200
ADVANCE_CAPITAL_I_INC,2012-05-15,ADVANCE AUTO PARTS,COMMON STOCK,00751Y106,726,8200
ADVANCE_CAPITAL_I_INC,2012-05-15,APPLE COMPUTER,COMMON STOCK,037833100,1739,2900
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERISOURCE BERGEN,COMMON STOCK,03073E105,492,12400
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERICAN CAMPUS,REIT,024835100,362,8100
ADVANCE_CAPITAL_I_INC,2012-05-15,ACE LIMITED,COMMON STOCK,H0023R105,673,9200
ADVANCE_CAPITAL_I_INC,2012-05-15,ACI WORLDWIDE INC,COMMON STOCK,004498101,234,5800
ADVANCE_CAPITAL_I_INC,2012-05-15,AECOM TECHNOLOGY,COMMON STOCK,00766T100,403,18000
ADVANCE_CAPITAL_I_INC,2012-05-15,ACCENTURE LTD,COMMON STOCK,G1151C101,374,5800
ADVANCE_CAPITAL_I_INC,2012-05-15,ARCHER-DANIELS,COMMON STOCK,039483102,389,12300
ADVANCE_CAPITAL_I_INC,2012-05-15,"AUTOMATIC DATA PROCESSING, INC.",COMMON STOCK,053015103,359,6500
ADVANCE_CAPITAL_I_INC,2012-05-15,ALLIANCE DATASYS,COMMON STOCK,018581108,705,5600
ADVANCE_CAPITAL_I_INC,2012-05-15,ADTRAN INC.,COMMON STOCK,00738A106,228,7300
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERICAN EAGLE,COMMON STOCK,02553E106,392,22800
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERICAN ELEC PWR,COMMON STOCK,025537101,494,12800
ADVANCE_CAPITAL_I_INC,2012-05-15,AETNA INC.,COMMON STOCK,00817Y108,537,10700
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERICAN FIN. GRP.,COMMON STOCK,025932104,324,8400
ADVANCE_CAPITAL_I_INC,2012-05-15,"AFLAC, INC.",COMMON STOCK,001055102,478,10400
ADVANCE_CAPITAL_I_INC,2012-05-15,AGCO CO,COMMON STOCK,001084102,533,11300
ADVANCE_CAPITAL_I_INC,2012-05-15,ARTHUR GALLAGHER CO,COMMON STOCK,363576109,643,18000
ADVANCE_CAPITAL_I_INC,2012-05-15,ALBEMARLE CORP,COMMON STOCK,012653101,639,10000
ADVANCE_CAPITAL_I_INC,2012-05-15,ALASKA AIR GROUP,COMMON STOCK,011659109,308,8600
ADVANCE_CAPITAL_I_INC,2012-05-15,ALLSTATE CORP,COMMON STOCK,020002101,537,16300
ADVANCE_CAPITAL_I_INC,2012-05-15,APPLIED MATERIAL,COMMON STOCK,038222105,147,11800
ADVANCE_CAPITAL_I_INC,2012-05-15,AMETEK INC,COMMON STOCK,031100100,878,18100
ADVANCE_CAPITAL_I_INC,2012-05-15,AFFILIATED MANAGERSGROUP,COMMON STOCK,008252108,682,6100
ADVANCE_CAPITAL_I_INC,2012-05-15,"AMGEN, INC.*",COMMON STOCK,031162100,660,9704
ADVANCE_CAPITAL_I_INC,2012-05-15,ANSYS INC.,COMMON STOCK,03662Q105,657,10100
ADVANCE_CAPITAL_I_INC,2012-05-15,APACHE CORPORATION,COMMON STOCK,037411105,1025,10201
ADVANCE_CAPITAL_I_INC,2012-05-15,AIR PRODUCTS & CHEMI,COMMON STOCK,009158106,551,6000
ADVANCE_CAPITAL_I_INC,2012-05-15,ALEXANDRIA REAL EST,REIT,015271109,497,6800
ADVANCE_CAPITAL_I_INC,2012-05-15,ARROW ELECTRONIC,COMMON STOCK,042735100,529,12600
ADVANCE_CAPITAL_I_INC,2012-05-15,ASHLAND INC.,COMMON STOCK,044209104,525,8600
ADVANCE_CAPITAL_I_INC,2012-05-15,ATMEL CORPORATION,COMMON STOCK,049513104,612,62000
ADVANCE_CAPITAL_I_INC,2012-05-15,APTAR GROUP INC.,COMMON STOCK,038336103,400,7300
ADVANCE_CAPITAL_I_INC,2012-05-15,AVNET INC,COMMON STOCK,053807103,579,15900
ADVANCE_CAPITAL_I_INC,2012-05-15,AMERICAN EXPRESS COMPANY,COMMON STOCK,025816109,1140,19700
ADVANCE_CAPITAL_I_INC,2012-05-15,BANK OF AMERICA CORP,COMMON STOCK,060505104,207,21615
ADVANCE_CAPITAL_I_INC,2012-05-15,"BED BATH & BEYOND, INC.*",COMMON STOCK,075896100,987,15000
ADVANCE_CAPITAL_I_INC,2012-05-15,BECTON DICKINSON &CO,COMMON STOCK,075887109,334,4300
ADVANCE_CAPITAL_I_INC,2012-05-15,BE AEROSPACE INC,COMMON STOCK,073302101,599,12900
ADVANCE_CAPITAL_I_INC,2012-05-15,"FRANKLIN RESOURCES,INC.",COMMON STOCK,354613101,695,5600
ADVANCE_CAPITAL_I_INC,2012-05-15,BAKER HUGHES INC.,COMMON STOCK,057224107,268,6400
ADVANCE_CAPITAL_I_INC,2012-05-15,SOTHEBY'S,COMMON STOCK,835898107,413,10500
ADVANCE_CAPITAL_I_INC,2012-05-15,"BANK OF NEW YORK COMPANY, INC.",COMMON STOCK,064058100,724,30000
ADVANCE_CAPITAL_I_INC,2012-05-15,BLACKROCK INC,COMMON STOCK,09247X101,656,3200
ADVANCE_CAPITAL_I_INC,2012-05-15,BRISTOL-MYERS SQUIBB COMPANY,COMMON STOCK,110122108,310,9184
ADVANCE_CAPITAL_I_INC,2012-05-15,BRE PROPERTIES INC,REIT,05564E106,440,8700
ADVANCE_CAPITAL_I_INC,2012-05-15,BERKSHIRE HATHAWAY I,COMMON STOCK,084670702,318,3920
ADVANCE_CAPITAL_I_INC,2012-05-15,BROWN & BROWN INC,COMMON STOCK,115236101,321,13500
ADVANCE_CAPITAL_I_INC,2012-05-15,PEABODY ENERGY,COMMON STOCK,704549104,261,9000
ADVANCE_CAPITAL_I_INC,2012-05-15,BALLY TECHNOLOGIES,COMMON STOCK,05874B107,234,5000
ADVANCE_CAPITAL_I_INC,2012-05-15,"CITIGROUP, INC.",COMMON STOCK,172967424,263,7191
ADVANCE_CAPITAL_I_INC,2012-05-15,CA INC.,COMMON STOCK,12673P105,345,12500
ADVANCE_CAPITAL_I_INC,2012-05-15,"CARDINAL HEALTH, INC..",COMMON STOCK,14149Y108,530,12300
ADVANCE_CAPITAL_I_INC,2012-05-15,CATERPILLER INC.,COMMON STOCK,149123101,1278,12000
ADVANCE_CAPITAL_I_INC,2012-05-15,CBOE HOLDINGS INC,COMMON STOCK,12503M108,284,10000
ADVANCE_CAPITAL_I_INC,2012-05-15,COMMERCE BANCSHARES,COMMON STOCK,200525103,357,8800
ADVANCE_CAPITAL_I_INC,2012-05-15,"CADENCE DESIGN SYSTEMS, INC.",COMMON STOCK,127387108,501,42300
ADVANCE_CAPITAL_I_INC,2012-05-15,CERNER CORP,COMMON STOCK,156782104,784,10300
ADVANCE_CAPITAL_I_INC,2012-05-15,CULLEN FROST BANKERS,COMMON STOCK,229899109,390,6700
ADVANCE_CAPITAL_I_INC,2012-05-15,CHURCH & DWIGHT INC,COMMON STOCK,171340102,1284,26100
ADVANCE_CAPITAL_I_INC,2012-05-15,CHICO'S FAS INC.,COMMON STOCK,168615102,304,20100
ADVANCE_CAPITAL_I_INC,2012-05-15,CATALYST HEALTHSOLUTIONS,COMMON STOCK,14888B103,1408,22100
ADVANCE_CAPITAL_I_INC,2012-05-15,CLIFFS NATURAL RESRC,COMMON STOCK,18683K101,949,13700
ADVANCE_CAPITAL_I_INC,2012-05-15,CLEAN HARBORS INC,COMMON STOCK,184496107,478,7100
ADVANCE_CAPITAL_I_INC,2012-05-15,MACK-CALI REALTY,COMMON STOCK,554489104,294,10200
ADVANCE_CAPITAL_I_INC,2012-05-15,COMCAST CORP,COMMON STOCK,20030N101,1020,34000
ADVANCE_CAPITAL_I_INC,2012-05-15,CHIPOTLE MEXICANGRILL,COMMON STOCK,169656105,376,900
ADVANCE_CAPITAL_I_INC,2012-05-15,CUMMINS INC,COMMON STOCK,231021106,540,4500
ADVANCE_CAPITAL_I_INC,2012-05-15,COMPASS MINERALS INT,COMMON STOCK,20451N101,280,3900
ADVANCE_CAPITAL_I_INC,2012-05-15,CAPITAL ONE FINANCIAL CORP,COMMON STOCK,14040H105,731,13106
ADVANCE_CAPITAL_I_INC,2012-05-15,COOPER COS INC,COMMON STOCK,216648402,425,5200
ADVANCE_CAPITAL_I_INC,2012-05-15,CONOCOPHILLIPS,COMMON STOCK,20825C104,376,4950
ADVANCE_CAPITAL_I_INC,2012-05-15,COSTCO,COMMON STOCK,22160K105,336,3700
ADVANCE_CAPITAL_I_INC,2012-05-15,COVIDIEN PLC.,COMMON STOCK,G2554F113,645,11800
ADVANCE_CAPITAL_I_INC,2012-05-15,CORN PRODUCTS INTL,COMMON STOCK,219023108,1147,19900
ADVANCE_CAPITAL_I_INC,2012-05-15,COPART INC,COMMON STOCK,217204106,308,11800
ADVANCE_CAPITAL_I_INC,2012-05-15,CREE INC.,COMMON STOCK,225447101,427,13500
ADVANCE_CAPITAL_I_INC,2012-05-15,CARBO CERAMICS INC.,COMMON STOCK,140781105,243,2300
ADVANCE_CAPITAL_I_INC,2012-05-15,CARPENTER TECHNOLOGY,COMMON STOCK,144285103,376,7200
ADVANCE_CAPITAL_I_INC,2012-05-15,CISCO,COMMON STOCK,17275R102,1589,75126
ADVANCE_CAPITAL_I_INC,2012-05-15,CARLISLE COS. INC.,COMMON STOCK,142339100,359,7200
ADVANCE_CAPITAL_I_INC,2012-05-15,COINSTAR INC.,COMMON STOCK,19259P300,400,6300
ADVANCE_CAPITAL_I_INC,2012-05-15,CSX CORP,COMMON STOCK,126408103,564,26200
ADVANCE_CAPITAL_I_INC,2012-05-15,COVANCE INC.,COMMON STOCK,222816100,305,6400
ADVANCE_CAPITAL_I_INC,2012-05-15,CVS CORPORATION,CONVERTIBLE,126650100,1102,24605
ADVANCE_CAPITAL_I_INC,2012-05-15,CHEVRON TEXACO CORP.,COMMON STOCK,166764100,1695,15808
ADVANCE_CAPITAL_I_INC,2012-05-15,CORRECTIONS CORP,COMMON STOCK,22025Y407,300,11000
ADVANCE_CAPITAL_I_INC,2012-05-15,CYPRESS SEMI.,COMMON STOCK,232806109,274,17500
ADVANCE_CAPITAL_I_INC,2012-05-15,COMMUNITY HEALTH SYS,COMMON STOCK,203668108,296,13300
ADVANCE_CAPITAL_I_INC,2012-05-15,DARLING INTL INC,COMMON STOCK,237266101,714,41000
ADVANCE_CAPITAL_I_INC,2012-05-15,"DONALDSON COMPANY, INC.",COMMON STOCK,257651109,586,16400
ADVANCE_CAPITAL_I_INC,2012-05-15,DECKERS OUTDOOR,COMMON STOCK,243537107,372,5900
ADVANCE_CAPITAL_I_INC,2012-05-15,DELL COMPUTER,COMMON STOCK,24702R101,365,21997
ADVANCE_CAPITAL_I_INC,2012-05-15,DANAHER CORPORATION,COMMON STOCK,235851102,560,10000
ADVANCE_CAPITAL_I_INC,2012-05-15,"DISNEY, WALT COMPANY",COMMON STOCK,254687106,700,16000
ADVANCE_CAPITAL_I_INC,2012-05-15,DICK'S SPORTING GOOD,COMMON STOCK,253393102,510,10600
ADVANCE_CAPITAL_I_INC,2012-05-15,DOLLAR TREE INC,COMMON STOCK,256746108,496,5250
ADVANCE_CAPITAL_I_INC,2012-05-15,DRESSER-RAND GROUP,COMMON STOCK,261608103,394,8500
ADVANCE_CAPITAL_I_INC,2012-05-15,"DUKE REALTY INVESTMENTS, INC.",REIT,264411505,423,29500
ADVANCE_CAPITAL_I_INC,2012-05-15,DRIL-QUIP INC,COMMON STOCK,262037104,247,3800
ADVANCE_CAPITAL_I_INC,2012-05-15,DEVON ENERGY CORPORATION,COMMON STOCK,25179M103,910,12789
ADVANCE_CAPITAL_I_INC,2012-05-15,BRINKER INTERNATIONA,COMMON STOCK,109641100,256,9300
ADVANCE_CAPITAL_I_INC,2012-05-15,ENERGEN CORPCOM,COMMON STOCK,29265N108,413,8400
ADVANCE_CAPITAL_I_INC,2012-05-15,EMC CORPORATION - MA,COMMON STOCK,268648102,389,13021
ADVANCE_CAPITAL_I_INC,2012-05-15,EMERSON ELECTRIC COMPANY,COMMON STOCK,291011104,543,10400
ADVANCE_CAPITAL_I_INC,2012-05-15,ENDO PHARMACEUTICALS,COMMON STOCK,29264F205,1929,49800
ADVANCE_CAPITAL_I_INC,2012-05-15,ENERGIZER HOLDINGS,COMMON STOCK,29266R108,556,7500
ADVANCE_CAPITAL_I_INC,2012-05-15,EQUINIX INC,COMMON STOCK,29444U502,819,5200
ADVANCE_CAPITAL_I_INC,2012-05-15,ESTERLINE TECH,COMMON STOCK,297425100,386,5400
ADVANCE_CAPITAL_I_INC,2012-05-15,ESSEX PROPERTY TRUST,REIT,297178105,576,3800
ADVANCE_CAPITAL_I_INC,2012-05-15,EATON VANCE CORPORATION,COMMON STOCK,278265103,363,12700
ADVANCE_CAPITAL_I_INC,2012-05-15,EDWARDS LIFESCIENCESCORP,COMMON STOCK,28176E108,1135,15600
ADVANCE_CAPITAL_I_INC,2012-05-15,EAST-WEST BANCORP INC,COMMON STOCK,27579R104,402,17400
ADVANCE_CAPITAL_I_INC,2012-05-15,EXELON CORP,COMMON STOCK,30161N101,3082,78600
ADVANCE_CAPITAL_I_INC,2012-05-15,EZCORP INCCL A NON,COMMON STOCK,302301106,636,19600
ADVANCE_CAPITAL_I_INC,2012-05-15,FASTENAL CO,COMMON STOCK,311900104,576,10650
ADVANCE_CAPITAL_I_INC,2012-05-15,FIRST CASH FINANCIAL,COMMON STOCK,31942D107,785,18300
ADVANCE_CAPITAL_I_INC,2012-05-15,FREEPORT-MCMORAN,COMMON STOCK,35671D857,741,19469
ADVANCE_CAPITAL_I_INC,2012-05-15,FACTSET RESEARCH SYS,COMMON STOCK,303075105,644,6500
ADVANCE_CAPITAL_I_INC,2012-05-15,FEDEX CORPORATION,COMMON STOCK,31428X106,653,7100
ADVANCE_CAPITAL_I_INC,2012-05-15,F5 NETWORKS INC,COMMON STOCK,315616102,985,7300
ADVANCE_CAPITAL_I_INC,2012-05-15,FIDELITY NATL INFORM,COMMON STOCK,31620M106,212,6400
ADVANCE_CAPITAL_I_INC,2012-05-15,FOOT LOCKER INCCOM,COMMON STOCK,344849104,515,16600
ADVANCE_CAPITAL_I_INC,2012-05-15,FLOWERS FOODS INC,COMMON STOCK,343498101,255,12500
ADVANCE_CAPITAL_I_INC,2012-05-15,FIRST NIAGARA FINANC,COMMON STOCK,33582V108,387,39300
ADVANCE_CAPITAL_I_INC,2012-05-15,FOSSIL INCORPORATED,COMMON STOCK,349882100,765,5800
ADVANCE_CAPITAL_I_INC,2012-05-15,FEDERAL REALTY INVES,REIT,313747206,707,7300
ADVANCE_CAPITAL_I_INC,2012-05-15,FOREST LABORATORIES,COMMON STOCK,345838106,230,6625
ADVANCE_CAPITAL_I_INC,2012-05-15,GENERAL DYNAMICS CORPORATION,COMMON STOCK,369550108,543,7394
ADVANCE_CAPITAL_I_INC,2012-05-15,GARDNER DENVER MACHY,COMMON STOCK,365558105,460,7300
ADVANCE_CAPITAL_I_INC,2012-05-15,GENERAL ELECTRIC COMPANY,COMMON STOCK,369604103,4173,207900
ADVANCE_CAPITAL_I_INC,2012-05-15,GUESS?,COMMON STOCK,401617105,244,7800
ADVANCE_CAPITAL_I_INC,2012-05-15,GRACO INC,COMMON STOCK,384109104,488,9200
ADVANCE_CAPITAL_I_INC,2012-05-15,CORNING INC.,COMMON STOCK,219350105,522,37100
ADVANCE_CAPITAL_I_INC,2012-05-15,GREEN MTN COFFEE,COMMON STOCK,393122106,670,14300
ADVANCE_CAPITAL_I_INC,2012-05-15,GENTEX CORP.,COMMON STOCK,371901109,397,16200
ADVANCE_CAPITAL_I_INC,2012-05-15,GLOBAL PAYMENTS INC,COMMON STOCK,37940X102,532,11200
